algo,universe,env,seed,time,model_size,replay_ratio
bbf_dac-xs-rr10,dm_control,finger-turn_hard,1,1897,xs,10
bbf_dac-xs-rr15,dm_control,acrobot-swingup,1,2562,xs,15
bbf_dac-xs-rr15,dm_control,cheetah-run,1,2686,xs,15
bbf_dac-xs-rr15,dm_control,dog-trot,1,3176,xs,15
bbf_dac-xs-rr15,dm_control,dog-run,1,3137,xs,15
bbf_dac-xs-rr15,dm_control,dog-walk,1,3128,xs,15
bbf_dac-xs-rr15,dm_control,dog-stand,1,3124,xs,15
bbf_dac-xs-rr15,dm_control,fish-swim,1,2709,xs,15
bbf_dac-xs-rr15,dm_control,hopper-hop,1,2662,xs,15
bbf_dac-xs-rr15,dm_control,humanoid-run,1,2916,xs,15
bbf_dac-xs-rr15,dm_control,humanoid-stand,1,2911,xs,15
bbf_dac-xs-rr15,dm_control,humanoid-walk,1,2872,xs,15
bbf_dac-xs-rr15,dm_control,pendulum-swingup,1,2491,xs,15
bbf_dac-xs-rr15,dm_control,quadruped-run,1,2792,xs,15
bbf_dac-xs-rr15,dm_control,walker-run,1,2727,xs,15
bbf_dac-xs-rr15,dm_control,finger-turn_hard,1,2653,xs,15
bbf_dac-xs-rr2,dm_control,acrobot-swingup,1,653,xs,2
bbf_dac-xs-rr2,dm_control,cheetah-run,1,659,xs,2
bbf_dac-xs-rr2,dm_control,dog-trot,1,815,xs,2
bbf_dac-xs-rr2,dm_control,dog-run,1,809,xs,2
bbf_dac-xs-rr2,dm_control,dog-walk,1,799,xs,2
bbf_dac-xs-rr2,dm_control,dog-stand,1,815,xs,2
bbf_dac-xs-rr2,dm_control,fish-swim,1,594,xs,2
bbf_dac-xs-rr2,dm_control,hopper-hop,1,658,xs,2
bbf_dac-xs-rr2,dm_control,humanoid-run,1,661,xs,2
bbf_dac-xs-rr2,dm_control,humanoid-stand,1,766,xs,2
bbf_dac-xs-rr2,dm_control,humanoid-walk,1,656,xs,2
bbf_dac-xs-rr2,dm_control,pendulum-swingup,1,552,xs,2
bbf_dac-xs-rr2,dm_control,quadruped-run,1,817,xs,2
bbf_dac-xs-rr2,dm_control,walker-run,1,615,xs,2
bbf_dac-xs-rr2,dm_control,finger-turn_hard,1,639,xs,2
bbf_dac-xs-rr5,dm_control,acrobot-swingup,1,1037,xs,5
bbf_dac-xs-rr5,dm_control,cheetah-run,1,1117,xs,5
bbf_dac-xs-rr5,dm_control,dog-trot,1,1383,xs,5
bbf_dac-xs-rr5,dm_control,dog-run,1,1336,xs,5
bbf_dac-xs-rr5,dm_control,dog-walk,1,1355,xs,5
bbf_dac-xs-rr5,dm_control,dog-stand,1,1350,xs,5
bbf_dac-xs-rr5,dm_control,fish-swim,1,1079,xs,5
bbf_dac-xs-rr5,dm_control,hopper-hop,1,1070,xs,5
bbf_dac-xs-rr5,dm_control,humanoid-run,1,1169,xs,5
bbf_dac-xs-rr5,dm_control,humanoid-stand,1,1181,xs,5
bbf_dac-xs-rr5,dm_control,humanoid-walk,1,1164,xs,5
bbf_dac-xs-rr5,dm_control,pendulum-swingup,1,1003,xs,5
bbf_dac-xs-rr5,dm_control,quadruped-run,1,1094,xs,5
bbf_dac-xs-rr5,dm_control,walker-run,1,1110,xs,5
bbf_dac-xs-rr5,dm_control,finger-turn_hard,1,1072,xs,5
bbf_dac-s-rr1,dm_control,acrobot-swingup,1,409,s,1
bbf_dac-s-rr1,dm_control,cheetah-run,1,416,s,1
bbf_dac-s-rr1,dm_control,dog-trot,1,609,s,1
bbf_dac-s-rr1,dm_control,dog-run,1,617,s,1
bbf_dac-s-rr1,dm_control,dog-walk,1,609,s,1
bbf_dac-s-rr1,dm_control,dog-stand,1,618,s,1
bbf_dac-s-rr1,dm_control,fish-swim,1,435,s,1
bbf_dac-s-rr1,dm_control,hopper-hop,1,416,s,1
bbf_dac-s-rr1,dm_control,humanoid-run,1,478,s,1
bbf_dac-s-rr1,dm_control,humanoid-stand,1,477,s,1
bbf_dac-s-rr1,dm_control,humanoid-walk,1,471,s,1
bbf_dac-s-rr1,dm_control,pendulum-swingup,1,391,s,1
bbf_dac-s-rr1,dm_control,quadruped-run,1,440,s,1
bbf_dac-s-rr1,dm_control,walker-run,1,436,s,1
bbf_dac-s-rr1,dm_control,finger-turn_hard,1,426,s,1
bbf_dac-s-rr10,dm_control,acrobot-swingup,1,1935,s,10
bbf_dac-s-rr10,dm_control,cheetah-run,1,2029,s,10
bbf_dac-s-rr10,dm_control,dog-trot,1,2479,s,10
bbf_dac-s-rr10,dm_control,dog-run,1,2464,s,10
bbf_dac-s-rr10,dm_control,dog-walk,1,2446,s,10
bbf_dac-s-rr10,dm_control,dog-stand,1,2443,s,10
bbf_dac-s-rr10,dm_control,fish-swim,1,2056,s,10
bbf_dac-s-rr10,dm_control,hopper-hop,1,2023,s,10
bbf_dac-s-rr10,dm_control,humanoid-run,1,2210,s,10
bbf_dac-s-rr10,dm_control,humanoid-stand,1,2194,s,10
bbf_dac-s-rr10,dm_control,humanoid-walk,1,2185,s,10
bbf_dac-s-rr10,dm_control,pendulum-swingup,1,1872,s,10
bbf_dac-s-rr10,dm_control,quadruped-run,1,2067,s,10
bbf_dac-s-rr10,dm_control,walker-run,1,2022,s,10
bbf_dac-s-rr10,dm_control,finger-turn_hard,1,2016,s,10
bbf_dac-s-rr15,dm_control,acrobot-swingup,1,2735,s,15
bbf_dac-s-rr15,dm_control,cheetah-run,1,2916,s,15
bbf_dac-s-rr15,dm_control,dog-trot,1,3474,s,15
bbf_dac-s-rr15,dm_control,dog-run,1,3458,s,15
bbf_dac-s-rr15,dm_control,dog-walk,1,3436,s,15
bbf_dac-s-rr15,dm_control,dog-stand,1,3419,s,15
bbf_dac-s-rr15,dm_control,fish-swim,1,2947,s,15
bbf_dac-s-rr15,dm_control,hopper-hop,1,2879,s,15
bbf_dac-s-rr15,dm_control,humanoid-run,1,3090,s,15
bbf_dac-s-rr15,dm_control,humanoid-stand,1,3121,s,15
bbf_dac-s-rr15,dm_control,humanoid-walk,1,3104,s,15
bbf_dac-s-rr15,dm_control,pendulum-swingup,1,2690,s,15
bbf_dac-s-rr15,dm_control,quadruped-run,1,2963,s,15
bbf_dac-s-rr15,dm_control,walker-run,1,2950,s,15
bbf_dac-s-rr15,dm_control,finger-turn_hard,1,2857,s,15
bbf_dac-s-rr2,dm_control,acrobot-swingup,1,614,s,2
bbf_dac-s-rr2,dm_control,cheetah-run,1,629,s,2
bbf_dac-s-rr2,dm_control,dog-trot,1,859,s,2
bbf_dac-s-rr2,dm_control,dog-run,1,864,s,2
bbf_dac-s-rr2,dm_control,dog-walk,1,859,s,2
bbf_dac-s-rr2,dm_control,dog-stand,1,856,s,2
bbf_dac-s-rr2,dm_control,fish-swim,1,646,s,2
bbf_dac-s-rr2,dm_control,hopper-hop,1,626,s,2
bbf_dac-s-rr2,dm_control,humanoid-run,1,707,s,2
bbf_dac-s-rr2,dm_control,humanoid-stand,1,699,s,2
bbf_dac-s-rr2,dm_control,humanoid-walk,1,709,s,2
bbf_dac-s-rr2,dm_control,pendulum-swingup,1,606,s,2
bbf_dac-s-rr2,dm_control,quadruped-run,1,659,s,2
bbf_dac-s-rr2,dm_control,walker-run,1,655,s,2
bbf_dac-s-rr2,dm_control,finger-turn_hard,1,634,s,2
bbf_dac-s-rr5,dm_control,acrobot-swingup,1,1104,s,5
bbf_dac-s-rr5,dm_control,cheetah-run,1,1161,s,5
bbf_dac-s-rr5,dm_control,dog-trot,1,1503,s,5
bbf_dac-s-rr5,dm_control,dog-run,1,1451,s,5
bbf_dac-s-rr5,dm_control,dog-walk,1,1484,s,5
bbf_dac-s-rr5,dm_control,dog-stand,1,1472,s,5
bbf_dac-s-rr5,dm_control,fish-swim,1,1212,s,5
bbf_dac-s-rr5,dm_control,hopper-hop,1,1205,s,5
bbf_dac-s-rr5,dm_control,humanoid-run,1,1292,s,5
bbf_dac-s-rr5,dm_control,humanoid-stand,1,1293,s,5
bbf_dac-s-rr5,dm_control,humanoid-walk,1,1267,s,5
bbf_dac-s-rr5,dm_control,pendulum-swingup,1,1099,s,5
bbf_dac-s-rr5,dm_control,quadruped-run,1,1228,s,5
bbf_dac-s-rr5,dm_control,walker-run,1,1224,s,5
bbf_dac-s-rr5,dm_control,finger-turn_hard,1,1194,s,5
bbf_dac-m-rr1,dm_control,acrobot-swingup,1,414,m,1
bbf_dac-m-rr1,dm_control,cheetah-run,1,425,m,1
bbf_dac-m-rr1,dm_control,dog-trot,1,618,m,1
bbf_dac-m-rr1,dm_control,dog-run,1,631,m,1
bbf_dac-m-rr1,dm_control,dog-walk,1,632,m,1
bbf_dac-m-rr1,dm_control,dog-stand,1,615,m,1
bbf_dac-m-rr1,dm_control,fish-swim,1,442,m,1
bbf_dac-m-rr1,dm_control,hopper-hop,1,431,m,1
bbf_dac-m-rr1,dm_control,humanoid-run,1,486,m,1
bbf_dac-m-rr1,dm_control,humanoid-stand,1,489,m,1
bbf_dac-m-rr1,dm_control,humanoid-walk,1,477,m,1
bbf_dac-m-rr1,dm_control,pendulum-swingup,1,408,m,1
bbf_dac-m-rr1,dm_control,quadruped-run,1,453,m,1
bbf_dac-m-rr1,dm_control,walker-run,1,444,m,1
bbf_dac-m-rr1,dm_control,finger-turn_hard,1,433,m,1
bbf_dac-m-rr10,dm_control,acrobot-swingup,1,2229,m,10
bbf_dac-m-rr10,dm_control,cheetah-run,1,2377,m,10
bbf_dac-m-rr10,dm_control,dog-trot,1,2808,m,10
bbf_dac-m-rr10,dm_control,dog-run,1,2809,m,10
bbf_dac-m-rr10,dm_control,dog-walk,1,2811,m,10
bbf_dac-m-rr10,dm_control,dog-stand,1,2802,m,10
bbf_dac-m-rr10,dm_control,fish-swim,1,2371,m,10
bbf_dac-m-rr10,dm_control,hopper-hop,1,2318,m,10
bbf_dac-m-rr10,dm_control,humanoid-run,1,2505,m,10
bbf_dac-m-rr10,dm_control,humanoid-stand,1,2554,m,10
bbf_dac-m-rr10,dm_control,humanoid-walk,1,2613,m,10
bbf_dac-m-rr10,dm_control,pendulum-swingup,1,2229,m,10
bbf_dac-m-rr10,dm_control,quadruped-run,1,2434,m,10
bbf_dac-m-rr10,dm_control,walker-run,1,2408,m,10
bbf_dac-m-rr10,dm_control,finger-turn_hard,1,2341,m,10
bbf_dac-m-rr15,dm_control,acrobot-swingup,1,3222,m,15
bbf_dac-m-rr15,dm_control,cheetah-run,1,3402,m,15
bbf_dac-m-rr15,dm_control,dog-trot,1,4009,m,15
bbf_dac-m-rr15,dm_control,dog-run,1,3966,m,15
bbf_dac-m-rr15,dm_control,dog-walk,1,3957,m,15
bbf_dac-m-rr15,dm_control,dog-stand,1,3991,m,15
bbf_dac-m-rr15,dm_control,fish-swim,1,3457,m,15
bbf_dac-m-rr15,dm_control,hopper-hop,1,3392,m,15
bbf_dac-m-rr15,dm_control,humanoid-run,1,3653,m,15
bbf_dac-m-rr15,dm_control,humanoid-stand,1,3674,m,15
bbf_dac-m-rr15,dm_control,humanoid-walk,1,3676,m,15
bbf_dac-m-rr15,dm_control,pendulum-swingup,1,3223,m,15
bbf_dac-m-rr15,dm_control,quadruped-run,1,3491,m,15
bbf_dac-m-rr15,dm_control,walker-run,1,3432,m,15
bbf_dac-m-rr15,dm_control,finger-turn_hard,1,3356,m,15
bbf_dac-m-rr2,dm_control,acrobot-swingup,1,633,m,2
bbf_dac-m-rr2,dm_control,cheetah-run,1,673,m,2
bbf_dac-m-rr2,dm_control,dog-trot,1,905,m,2
bbf_dac-m-rr2,dm_control,dog-run,1,893,m,2
bbf_dac-m-rr2,dm_control,dog-walk,1,924,m,2
bbf_dac-m-rr2,dm_control,dog-stand,1,872,m,2
bbf_dac-m-rr2,dm_control,fish-swim,1,696,m,2
bbf_dac-m-rr2,dm_control,hopper-hop,1,649,m,2
bbf_dac-m-rr2,dm_control,humanoid-run,1,718,m,2
bbf_dac-m-rr2,dm_control,humanoid-stand,1,708,m,2
bbf_dac-m-rr2,dm_control,humanoid-walk,1,704,m,2
bbf_dac-m-rr2,dm_control,pendulum-swingup,1,603,m,2
bbf_dac-m-rr2,dm_control,quadruped-run,1,662,m,2
bbf_dac-m-rr2,dm_control,walker-run,1,656,m,2
bbf_dac-m-rr2,dm_control,finger-turn_hard,1,643,m,2
bbf_dac-m-rr5,dm_control,acrobot-swingup,1,1273,m,5
bbf_dac-m-rr5,dm_control,cheetah-run,1,1335,m,5
bbf_dac-m-rr5,dm_control,dog-trot,1,1616,m,5
bbf_dac-m-rr5,dm_control,dog-run,1,1602,m,5
bbf_dac-m-rr5,dm_control,dog-walk,1,1593,m,5
bbf_dac-m-rr5,dm_control,dog-stand,1,1595,m,5
bbf_dac-m-rr5,dm_control,fish-swim,1,1316,m,5
bbf_dac-m-rr5,dm_control,hopper-hop,1,1276,m,5
bbf_dac-m-rr5,dm_control,humanoid-run,1,1391,m,5
bbf_dac-m-rr5,dm_control,humanoid-stand,1,1368,m,5
bbf_dac-m-rr5,dm_control,humanoid-walk,1,1398,m,5
bbf_dac-m-rr5,dm_control,pendulum-swingup,1,1201,m,5
bbf_dac-m-rr5,dm_control,quadruped-run,1,1346,m,5
bbf_dac-m-rr5,dm_control,walker-run,1,1300,m,5
bbf_dac-m-rr5,dm_control,finger-turn_hard,1,1277,m,5
bbf_dac-l-rr1,dm_control,acrobot-swingup,1,595,l,1
bbf_dac-l-rr1,dm_control,cheetah-run,1,561,l,1
bbf_dac-l-rr1,dm_control,dog-trot,1,743,l,1
bbf_dac-l-rr1,dm_control,dog-run,1,757,l,1
bbf_dac-l-rr1,dm_control,dog-walk,1,763,l,1
bbf_dac-l-rr1,dm_control,dog-stand,1,735,l,1
bbf_dac-l-rr1,dm_control,fish-swim,1,673,l,1
bbf_dac-l-rr1,dm_control,hopper-hop,1,631,l,1
bbf_dac-l-rr1,dm_control,humanoid-run,1,698,l,1
bbf_dac-l-rr1,dm_control,humanoid-stand,1,736,l,1
bbf_dac-l-rr1,dm_control,humanoid-walk,1,758,l,1
bbf_dac-l-rr1,dm_control,pendulum-swingup,1,644,l,1
bbf_dac-l-rr1,dm_control,quadruped-run,1,709,l,1
bbf_dac-l-rr1,dm_control,walker-run,1,698,l,1
bbf_dac-l-rr1,dm_control,finger-turn_hard,1,677,l,1
bbf_dac-l-rr10,dm_control,acrobot-swingup,1,3123,l,10
bbf_dac-l-rr10,dm_control,cheetah-run,1,3246,l,10
bbf_dac-l-rr10,dm_control,dog-trot,1,3707,l,10
bbf_dac-l-rr10,dm_control,dog-run,1,3652,l,10
bbf_dac-l-rr10,dm_control,dog-walk,1,3673,l,10
bbf_dac-l-rr10,dm_control,dog-stand,1,3662,l,10
bbf_dac-l-rr10,dm_control,fish-swim,1,3258,l,10
bbf_dac-l-rr10,dm_control,hopper-hop,1,3220,l,10
bbf_dac-l-rr10,dm_control,humanoid-run,1,3404,l,10
bbf_dac-l-rr10,dm_control,humanoid-stand,1,3367,l,10
bbf_dac-l-rr10,dm_control,humanoid-walk,1,3420,l,10
bbf_dac-l-rr10,dm_control,pendulum-swingup,1,3059,l,10
bbf_dac-l-rr10,dm_control,quadruped-run,1,3307,l,10
bbf_dac-l-rr10,dm_control,walker-run,1,3371,l,10
bbf_dac-l-rr10,dm_control,finger-turn_hard,1,3277,l,10
bbf_dac-l-rr15,dm_control,acrobot-swingup,1,4576,l,15
bbf_dac-l-rr15,dm_control,cheetah-run,1,4678,l,15
bbf_dac-l-rr15,dm_control,dog-trot,1,5240,l,15
bbf_dac-l-rr15,dm_control,dog-run,1,5278,l,15
bbf_dac-l-rr15,dm_control,dog-walk,1,5236,l,15
bbf_dac-l-rr15,dm_control,dog-stand,1,5227,l,15
bbf_dac-l-rr15,dm_control,fish-swim,1,4771,l,15
bbf_dac-l-rr15,dm_control,hopper-hop,1,4733,l,15
bbf_dac-l-rr15,dm_control,humanoid-run,1,4924,l,15
bbf_dac-l-rr15,dm_control,humanoid-stand,1,4927,l,15
bbf_dac-l-rr15,dm_control,humanoid-walk,1,4894,l,15
bbf_dac-l-rr15,dm_control,pendulum-swingup,1,4527,l,15
bbf_dac-l-rr15,dm_control,quadruped-run,1,4817,l,15
bbf_dac-l-rr15,dm_control,walker-run,1,4710,l,15
bbf_dac-l-rr15,dm_control,finger-turn_hard,1,4678,l,15
bbf_dac-l-rr2,dm_control,acrobot-swingup,1,850,l,2
bbf_dac-l-rr2,dm_control,cheetah-run,1,860,l,2
bbf_dac-l-rr2,dm_control,dog-trot,1,1082,l,2
bbf_dac-l-rr2,dm_control,dog-run,1,1072,l,2
bbf_dac-l-rr2,dm_control,dog-walk,1,1098,l,2
bbf_dac-l-rr2,dm_control,dog-stand,1,1081,l,2
bbf_dac-l-rr2,dm_control,fish-swim,1,882,l,2
bbf_dac-l-rr2,dm_control,hopper-hop,1,836,l,2
bbf_dac-l-rr2,dm_control,humanoid-run,1,881,l,2
bbf_dac-l-rr2,dm_control,humanoid-stand,1,889,l,2
bbf_dac-l-rr2,dm_control,humanoid-walk,1,874,l,2
bbf_dac-l-rr2,dm_control,pendulum-swingup,1,795,l,2
bbf_dac-l-rr2,dm_control,quadruped-run,1,886,l,2
bbf_dac-l-rr2,dm_control,walker-run,1,869,l,2
bbf_dac-l-rr2,dm_control,finger-turn_hard,1,851,l,2
bbf_dac-l-rr5,dm_control,acrobot-swingup,1,1723,l,5
bbf_dac-l-rr5,dm_control,cheetah-run,1,1757,l,5
bbf_dac-l-rr5,dm_control,dog-trot,1,2083,l,5
bbf_dac-l-rr5,dm_control,dog-run,1,2075,l,5
bbf_dac-l-rr5,dm_control,dog-walk,1,2050,l,5
bbf_dac-l-rr5,dm_control,dog-stand,1,2033,l,5
bbf_dac-l-rr5,dm_control,fish-swim,1,1774,l,5
bbf_dac-l-rr5,dm_control,hopper-hop,1,1748,l,5
bbf_dac-l-rr5,dm_control,humanoid-run,1,1836,l,5
bbf_dac-l-rr5,dm_control,humanoid-stand,1,1872,l,5
bbf_dac-l-rr5,dm_control,humanoid-walk,1,1838,l,5
bbf_dac-l-rr5,dm_control,pendulum-swingup,1,1671,l,5
bbf_dac-l-rr5,dm_control,quadruped-run,1,1770,l,5
bbf_dac-l-rr5,dm_control,walker-run,1,1763,l,5
bbf_dac-l-rr5,dm_control,finger-turn_hard,1,1741,l,5
bbf_dac-xl-rr1,dm_control,acrobot-swingup,1,683,xl,1
bbf_dac-xl-rr1,dm_control,cheetah-run,1,699,xl,1
bbf_dac-xl-rr1,dm_control,dog-trot,1,1030,xl,1
bbf_dac-xl-rr1,dm_control,dog-run,1,881,xl,1
bbf_dac-xl-rr1,dm_control,dog-walk,1,878,xl,1
bbf_dac-xl-rr1,dm_control,dog-stand,1,883,xl,1
bbf_dac-xl-rr1,dm_control,fish-swim,1,668,xl,1
bbf_dac-xl-rr1,dm_control,hopper-hop,1,656,xl,1
bbf_dac-xl-rr1,dm_control,humanoid-run,1,732,xl,1
bbf_dac-xl-rr1,dm_control,humanoid-stand,1,736,xl,1
bbf_dac-xl-rr1,dm_control,humanoid-walk,1,735,xl,1
bbf_dac-xl-rr1,dm_control,pendulum-swingup,1,625,xl,1
bbf_dac-xl-rr1,dm_control,quadruped-run,1,691,xl,1
bbf_dac-xl-rr1,dm_control,walker-run,1,671,xl,1
bbf_dac-xl-rr1,dm_control,finger-turn_hard,1,693,xl,1
bbf_dac-xl-rr10,dm_control,acrobot-swingup,1,5223,xl,10
bbf_dac-xl-rr10,dm_control,cheetah-run,1,5381,xl,10
bbf_dac-xl-rr10,dm_control,dog-trot,1,5778,xl,10
bbf_dac-xl-rr10,dm_control,dog-run,1,5823,xl,10
bbf_dac-xl-rr10,dm_control,dog-walk,1,5844,xl,10
bbf_dac-xl-rr10,dm_control,dog-stand,1,5762,xl,10
bbf_dac-xl-rr10,dm_control,fish-swim,1,5434,xl,10
bbf_dac-xl-rr10,dm_control,hopper-hop,1,5360,xl,10
bbf_dac-xl-rr10,dm_control,humanoid-run,1,5505,xl,10
bbf_dac-xl-rr10,dm_control,humanoid-stand,1,5500,xl,10
bbf_dac-xl-rr10,dm_control,humanoid-walk,1,5489,xl,10
bbf_dac-xl-rr10,dm_control,pendulum-swingup,1,5255,xl,10
bbf_dac-xl-rr10,dm_control,quadruped-run,1,5430,xl,10
bbf_dac-xl-rr10,dm_control,walker-run,1,5396,xl,10
bbf_dac-xl-rr10,dm_control,finger-turn_hard,1,5379,xl,10
bbf_dac-xl-rr15,dm_control,acrobot-swingup,1,7760,xl,15
bbf_dac-xl-rr15,dm_control,cheetah-run,1,7893,xl,15
bbf_dac-xl-rr15,dm_control,dog-trot,1,8469,xl,15
bbf_dac-xl-rr15,dm_control,dog-run,1,8461,xl,15
bbf_dac-xl-rr15,dm_control,dog-walk,1,8549,xl,15
bbf_dac-xl-rr15,dm_control,dog-stand,1,8511,xl,15
bbf_dac-xl-rr15,dm_control,fish-swim,1,8014,xl,15
bbf_dac-xl-rr15,dm_control,hopper-hop,1,7915,xl,15
bbf_dac-xl-rr15,dm_control,humanoid-run,1,8115,xl,15
bbf_dac-xl-rr15,dm_control,humanoid-stand,1,8217,xl,15
bbf_dac-xl-rr15,dm_control,humanoid-walk,1,8187,xl,15
bbf_dac-xl-rr15,dm_control,pendulum-swingup,1,7785,xl,15
bbf_dac-xl-rr15,dm_control,quadruped-run,1,7965,xl,15
bbf_dac-xl-rr15,dm_control,walker-run,1,7925,xl,15
bbf_dac-xl-rr15,dm_control,finger-turn_hard,1,7924,xl,15
bbf_dac-xl-rr2,dm_control,acrobot-swingup,1,1089,xl,2
bbf_dac-xl-rr2,dm_control,cheetah-run,1,1109,xl,2
bbf_dac-xl-rr2,dm_control,dog-trot,1,1316,xl,2
bbf_dac-xl-rr2,dm_control,dog-run,1,1299,xl,2
bbf_dac-xl-rr2,dm_control,dog-walk,1,1291,xl,2
bbf_dac-xl-rr2,dm_control,dog-stand,1,1281,xl,2
bbf_dac-xl-rr2,dm_control,fish-swim,1,1114,xl,2
bbf_dac-xl-rr2,dm_control,hopper-hop,1,1100,xl,2
bbf_dac-xl-rr2,dm_control,humanoid-run,1,1173,xl,2
bbf_dac-xl-rr2,dm_control,humanoid-stand,1,1174,xl,2
bbf_dac-xl-rr2,dm_control,humanoid-walk,1,1181,xl,2
bbf_dac-xl-rr2,dm_control,pendulum-swingup,1,1064,xl,2
bbf_dac-xl-rr2,dm_control,quadruped-run,1,1136,xl,2
bbf_dac-xl-rr2,dm_control,walker-run,1,1124,xl,2
bbf_dac-xl-rr2,dm_control,finger-turn_hard,1,1101,xl,2
bbf_dac-xl-rr5,dm_control,acrobot-swingup,1,2741,xl,5
bbf_dac-xl-rr5,dm_control,cheetah-run,1,2873,xl,5
bbf_dac-xl-rr5,dm_control,dog-trot,1,3461,xl,5
bbf_dac-xl-rr5,dm_control,dog-run,1,3288,xl,5
bbf_dac-xl-rr5,dm_control,dog-walk,1,3188,xl,5
bbf_dac-xl-rr5,dm_control,dog-stand,1,3072,xl,5
bbf_dac-xl-rr5,dm_control,fish-swim,1,2789,xl,5
bbf_dac-xl-rr5,dm_control,hopper-hop,1,2748,xl,5
bbf_dac-xl-rr5,dm_control,humanoid-run,1,2877,xl,5
bbf_dac-xl-rr5,dm_control,humanoid-stand,1,2903,xl,5
bbf_dac-xl-rr5,dm_control,humanoid-walk,1,2910,xl,5
bbf_dac-xl-rr5,dm_control,pendulum-swingup,1,2719,xl,5
bbf_dac-xl-rr5,dm_control,quadruped-run,1,2825,xl,5
bbf_dac-xl-rr5,dm_control,walker-run,1,2801,xl,5
bbf_dac-xl-rr5,dm_control,finger-turn_hard,1,2783,xl,5
bbf_dac-xs-rr1,metaworld,push-v2-goal-observable,0,646,xs,1
bbf_dac-xs-rr1,metaworld,sweep-v2-goal-observable,0,656,xs,1
bbf_dac-xs-rr1,metaworld,stick-pull-v2-goal-observable,0,628,xs,1
bbf_dac-xs-rr1,metaworld,hand-insert-v2-goal-observable,0,672,xs,1
bbf_dac-xs-rr1,metaworld,assembly-v2-goal-observable,0,639,xs,1
bbf_dac-xs-rr1,metaworld,reach-v2-goal-observable,0,600,xs,1
bbf_dac-xs-rr1,metaworld,coffee-push-v2-goal-observable,0,647,xs,1
bbf_dac-xs-rr1,metaworld,coffee-pull-v2-goal-observable,0,634,xs,1
bbf_dac-xs-rr1,metaworld,basketball-v2-goal-observable,0,624,xs,1
bbf_dac-xs-rr1,metaworld,hammer-v2-goal-observable,0,631,xs,1
bbf_dac-xs-rr1,metaworld,push-back-v2-goal-observable,0,620,xs,1
bbf_dac-xs-rr1,metaworld,pick-place-wall-v2-goal-observable,0,660,xs,1
bbf_dac-xs-rr1,metaworld,lever-pull-v2-goal-observable,0,609,xs,1
bbf_dac-xs-rr1,metaworld,disassemble-v2-goal-observable,0,635,xs,1
bbf_dac-xs-rr1,metaworld,button-press-v2-goal-observable,0,609,xs,1
bbf_dac-xs-rr10,metaworld,push-v2-goal-observable,0,2201,xs,10
bbf_dac-xs-rr10,metaworld,sweep-v2-goal-observable,0,2191,xs,10
bbf_dac-xs-rr10,metaworld,stick-pull-v2-goal-observable,0,2257,xs,10
bbf_dac-xs-rr10,metaworld,hand-insert-v2-goal-observable,0,2308,xs,10
bbf_dac-xs-rr10,metaworld,assembly-v2-goal-observable,0,2263,xs,10
bbf_dac-xs-rr10,metaworld,reach-v2-goal-observable,0,2341,xs,10
bbf_dac-xs-rr10,metaworld,coffee-push-v2-goal-observable,0,2300,xs,10
bbf_dac-xs-rr10,metaworld,coffee-pull-v2-goal-observable,0,2337,xs,10
bbf_dac-xs-rr10,metaworld,basketball-v2-goal-observable,0,2555,xs,10
bbf_dac-xs-rr10,metaworld,hammer-v2-goal-observable,0,2371,xs,10
bbf_dac-xs-rr10,metaworld,push-back-v2-goal-observable,0,2251,xs,10
bbf_dac-xs-rr10,metaworld,pick-place-wall-v2-goal-observable,0,2262,xs,10
bbf_dac-xs-rr10,metaworld,lever-pull-v2-goal-observable,0,2231,xs,10
bbf_dac-xs-rr10,metaworld,disassemble-v2-goal-observable,0,2260,xs,10
bbf_dac-xs-rr10,metaworld,button-press-v2-goal-observable,0,2253,xs,10
bbf_dac-xs-rr15,metaworld,push-v2-goal-observable,0,3011,xs,15
bbf_dac-xs-rr15,metaworld,sweep-v2-goal-observable,0,3063,xs,15
bbf_dac-xs-rr15,metaworld,stick-pull-v2-goal-observable,0,3055,xs,15
bbf_dac-xs-rr15,metaworld,hand-insert-v2-goal-observable,0,3224,xs,15
bbf_dac-xs-rr15,metaworld,assembly-v2-goal-observable,0,3146,xs,15
bbf_dac-xs-rr15,metaworld,reach-v2-goal-observable,0,3196,xs,15
bbf_dac-xs-rr15,metaworld,coffee-push-v2-goal-observable,0,3402,xs,15
bbf_dac-xs-rr15,metaworld,coffee-pull-v2-goal-observable,0,3091,xs,15
bbf_dac-xs-rr15,metaworld,basketball-v2-goal-observable,0,3031,xs,15
bbf_dac-xs-rr15,metaworld,hammer-v2-goal-observable,0,3100,xs,15
bbf_dac-xs-rr15,metaworld,push-back-v2-goal-observable,0,3071,xs,15
bbf_dac-xs-rr15,metaworld,pick-place-wall-v2-goal-observable,0,3162,xs,15
bbf_dac-xs-rr15,metaworld,lever-pull-v2-goal-observable,0,3118,xs,15
bbf_dac-xs-rr15,metaworld,disassemble-v2-goal-observable,0,3111,xs,15
bbf_dac-xs-rr15,metaworld,button-press-v2-goal-observable,0,3134,xs,15
bbf_dac-xs-rr2,metaworld,push-v2-goal-observable,0,841,xs,2
bbf_dac-xs-rr2,metaworld,sweep-v2-goal-observable,0,850,xs,2
bbf_dac-xs-rr2,metaworld,stick-pull-v2-goal-observable,0,828,xs,2
bbf_dac-xs-rr2,metaworld,hand-insert-v2-goal-observable,0,863,xs,2
